ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
560,completed,,triangle,,,jerome p reiter,a latent class modeling approach for generating synthetic data and making posterior inferences from differentially private counts,,JO,PB,Journal of Privacy and Confidentiality,2007,7,12,1,
560,completed,,triangle,,,jerome p reiter,data fusion for correcting measurement errors,,JO,PB,Journal of Survey Statistics and Methodology,2007,5,7,2,175-200
565,completed,Evaluating and enhancing the MEPS-IC as a source of employment-related insurance estimates,washington,2006,2013,philip f cooper,discrimination and ai in insurance what do people find fair results from a survey,,JO,PB,New Scientist,2013,11,240,3202,17
566,completed,Antecedents and Consequences of Outsourcing Innovation Activities,michigan,2007,2010,michael a stanko,strategic innovation through outsourcing a theoretical review,,JO,PB,The Journal of Strategic Information Systems,2010,6,31,2,101718
567,completed,Public Use Documentation and Access Tools for Restricted Use 2000 Decennial Census Public Use Microfile,michigan,2007,2008,felicia b leclere,evaluating the impacts of swapping on the us decennial census,,PR,PB,Proceedings of the Symposium on Computer Science and Law on ZZZ,2008,3,,,64-76
567,completed,Public Use Documentation and Access Tools for Restricted Use 2000 Decennial Census Public Use Microfile,michigan,2007,2008,felicia b leclere,quantifying privacy risks of public statistics to residents of subsidized housing,,JO,PB,Journal of Poverty,2008,3,26,2,141-161
567,completed,Public Use Documentation and Access Tools for Restricted Use 2000 Decennial Census Public Use Microfile,michigan,2007,2008,felicia b leclere,confidence ranked reconstruction of census microdata from published statistics,,JO,PB,Proceedings of the National Academy of Sciences,2008,2,120,8,
575,completed,,berkeley,,,alicia robb,tax credits and household behavior the roles of myopic decision making and liquidity in a simulated economy,,PR,PB,Proceedings of the 5th ACM International Conference on AI in Finance,2007,11,,,168-176
577,completed,Rising Health Care Costs: Effects on Labor Demand and Retiree Health Insurance Benefits,chicago,2006,2009,jennifer s schultz,precision health data requirements challenges and existing techniques for data security and privacy,,JO,PB,Computers in Biology and Medicine,2009,2,129,,104130
582,completed,Telephone Penetration of Low Income Households,baruch,2007,2011,michael h riordan,mobility gaps between low income and not low income households a case study in new york state,,PR,PB,International Conference on Transportation and Development 2023,2011,6,,,663-673
585,completed,,chicago,,,chang tai hsieh,machine learning to assess relatedness the advantage of using firm level data,,JO,PB,Complexity,2009,1,2022,1,
585,completed,,chicago,,,chang tai hsieh,structure of global buyer supplier networks and its implications for conflict minerals regulations,,JO,PB,EPJ Data Science,2009,1,5,1,
585,completed,,chicago,,,chang tai hsieh,the similarity of global value chains a network based measure,,JO,PB,Network Science,2009,6,6,4,607-632
586,completed,Internal Migration to and Retention of the Foreign Born in non-Traditional Destinations,cornell,2007,2014,mary m kritz,high resolution estimates of the foreign born population and international migration for the united states,,RE,PB,Encyclopedia of the U.S. Census,2014,,,,
586,completed,Internal Migration to and Retention of the Foreign Born in non-Traditional Destinations,cornell,2007,2014,mary m kritz,sources of hiv infections among msm with a migration background a viral phylogenetic case study in amsterdam the netherlands,,JO,PB,The Journal of Infectious Diseases,2014,7,,,
588,completed,American Community Survey: Trends in Commuting Behavior by Population Subgroups,chicago,2007,2009,siim soot,morphology and electronic properties of incipient soot by scanning tunneling microscopy and spectroscopy,,JO,PB,Combustion and Flame,2009,9,243,,111980
588,completed,American Community Survey: Trends in Commuting Behavior by Population Subgroups,chicago,2007,2009,siim soot,effect of precursors and radiation on soot formation in turbulent diffusion flame,,JO,PB,Fuel,2009,5,148,,58-72
588,completed,American Community Survey: Trends in Commuting Behavior by Population Subgroups,chicago,2007,2009,siim soot,soot particle size distribution reconstruction in a turbulent sooting flame with the split based extended quadrature method of moments,,JO,PB,Physics of Fluids,2009,7,34,7,
589,completed,"Wage Mandates, Staff Turnover and Nursing Home Quality",boston,2007,2012,orna k intrator,nursing home staff networks and covid 19,,JO,PB,Proceedings of the National Academy of Sciences,2012,12,118,1,
589,completed,"Wage Mandates, Staff Turnover and Nursing Home Quality",boston,2007,2012,orna k intrator,a latent survival analysis enabled simulation platform for nursing home staffing strategy evaluation,,JO,PB,Computers &amp; Industrial Engineering,2012,3,177,,109074
592,completed,Survey of Industrial Research and Development: Evaluation of Imputation Methods,washington,2006,2009,adriana perez,are deep learning models superior for missing data imputation in large surveys evidence from an empirical comparison,,BO,PB,Manual for the Production of Statistics on the Digital Economy – 2020 Revised Edition,2009,8,,,211-213
592,completed,Survey of Industrial Research and Development: Evaluation of Imputation Methods,washington,2006,2009,adriana perez,an empirical comparison of multiple imputation methods for categorical data,,JO,PB,The American Statistician,2009,4,71,2,162-170
595,completed,,michigan,,,lucas w davis,viability of mobile forms for population health surveys in low resource areas,,PR,PB,2023 IEEE Global Humanitarian Technology Conference (GHTC),2012,10,,,242-245
596,completed,"BR00-05 Interactions, Neighborhood Selection and Housing Demand",boston,2006,2006,jeffrey e zabel,residential income segregation a behavioral model of the housing market,,JO,PB,Journal of Economic Behavior &amp; Organization,2006,3,159,,15-35
596,completed,"BR00-05 Interactions, Neighborhood Selection and Housing Demand",boston,2006,2006,jeffrey e zabel,the william kruskal legacy 1919 2005,,JO,PB,Statistical Science,2006,5,22,2,
598,completed,,boston,,,william r kerr,endogenous growth under multiple uses of data,,JO,PB,Journal of Economic Dynamics and Control,2012,8,141,,104395
598,completed,,boston,,,william r kerr,innovation and informal knowledge exchanges between firms,,PR,PB,The 2022 Conference on Artificial Life,2012,,,,
606,completed,,chicago,,,allison g harris,janus monolayer tanf a new ferrovalley material with large valley splitting and tunable magnetic properties,,JO,PB,Frontiers of Physics,2010,5,18,5,
607,completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,boston,2007,2012,alvin j silk,mathematical modeling of competition in sponsored search market,,PR,PB,"Proceedings of the 2010 Workshop on Economics of Networks, Systems, and Computation",2012,10,,,1-6
610,completed,,washington,,,gordon m phillips,aligning software related strategies in multi organizational settings,,PR,PB,First International Symposium on Empirical Software Engineering and Measurement (ESEM 2007),2011,9,,,488-490
611,completed,Mechanisms behind Higher Mobility Rates among College Graduates,chicago,2011,2014,abigail k wozniak,a novel association and ranking approach identifies factors affecting educational outcomes of stem majors,,JO,PB,Pediatric Physical Therapy,2014,,13,4,193
611,completed,Mechanisms behind Higher Mobility Rates among College Graduates,chicago,2011,2014,abigail k wozniak,improving on time undergraduate graduation rate for undergraduate students using predictive analytics,,JO,PB,Journal of Applied Research in Higher Education,2014,4,11,2,199-209
615,completed,,chicago,,,kristina s steffenson mcelheran,modelling an electricity market oligopoly with a competitive fringe and generation investments,,JO,PB,"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy",2013,9,225,8,1007-1015
615,completed,,chicago,,,kristina s steffenson mcelheran,strategic formation and reliability of supply chain networks,,PR,PB,Proceedings of the 21st ACM Conference on Economics and Computation,2013,7,,,77-78
621,completed,,chicago,,,thomas hubbard,deep learning framework for measuring the digital strategy of companies from earnings calls,,PR,PB,Proceedings of the 28th International Conference on Computational Linguistics,2010,,,,927-935
621,completed,,chicago,,,thomas hubbard,earning maximization with quality of charging service guarantee for iot devices,,JO,PB,IEEE Internet of Things Journal,2010,2,6,1,1114-1124
623,completed,,triangle,,,gale a boyd,dilepton production in ultrarelativistic heavy ion collisions,,JO,PB,Physical Review C,2012,10,54,4,1903-1917
628,completed,The Effects of Vietnam Draft Lottery Status on Later Life Outcomes,baruch,2008,2010,jennifer a heerwig,how residence permits affect the labor market attachment of foreign workers evidence from a migration lottery in liechtenstein,,JO,PB,SSRN Electronic Journal,2010,,,,
628,completed,The Effects of Vietnam Draft Lottery Status on Later Life Outcomes,baruch,2008,2010,jennifer a heerwig,gender gaps in frontier entrepreneurship evidence from 1901 oklahoma land lottery winners,,JO,PB,Journal of Historical Political Economy,2010,,2,4,611-634
640,completed,The real costs of credit access: Evidence from the payday lending market,chicago,2008,2012,brian t melzer,payday loans blessing or growth suppressor machine learning analysis,,DA,PB,SciVee,2012,7,,,
642,completed,,boston,,,wayne gray,modelling air pollution abatement in deep street canyons by means of air scrubbers,,JO,PB,Atmospheric Environment,2013,1,43,2,245-252
655,completed,"Trade, Globalization, and the Enterprise-Establishment Relationships of Multinational Companies",washington,2008,2012,maria borga,identification of key companies for international profit shifting in the global ownership network,,JO,PB,Applied Network Science,2012,8,4,1,
657,completed,,triangle,,,qingfang wang,how should we proxy for race ethnicity comparing bayesian improved surname geocoding to machine learning methods,,JO,PB,State Politics &amp; Policy Quarterly,2014,5,24,3,300-321
657,completed,,triangle,,,qingfang wang,race ethnicity and national origin based discrimination in social media and hate crimes across 100 u s cities,,JO,PB,Proceedings of the International AAAI Conference on Web and Social Media,2014,7,13,,417-427
657,completed,,triangle,,,qingfang wang,do large language models discriminate in hiring decisions on the basis of race ethnicity and gender,,PR,PB,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),2014,,,,386-397
662,completed,,michigan,,,paige p ouimet,entanglement a new dynamic metric to measure team flow,,JO,PB,Social Networks,2013,7,70,,100-111
